code,nav,percentage,createtime
160632,1.232,-1.5148,2020-01-14 13:52:00
160632,1.232,-1.5148,2020-01-14 14:00:00
160632,1.2322,-1.5054,2020-01-14 13:57:00
160632,1.2323,-1.496,2020-01-14 13:51:00
160632,1.2323,-1.496,2020-01-14 14:13:00
160632,1.2324,-1.4866,2020-01-14 13:28:00
160632,1.2325,-1.4772,2020-01-14 13:27:00
160632,1.2325,-1.4772,2020-01-14 13:34:00
160632,1.2329,-1.449,2020-01-14 13:26:00
160632,1.2329,-1.449,2020-01-14 13:35:00
160632,1.2329,-1.449,2020-01-14 13:39:00
160632,1.2329,-1.449,2020-01-14 13:41:00
160632,1.2329,-1.449,2020-01-14 13:42:00
160632,1.2329,-1.449,2020-01-14 13:50:00
160632,1.233,-1.4396,2020-01-14 13:25:00
160632,1.233,-1.4396,2020-01-14 13:40:00
160632,1.2331,-1.4302,2020-01-14 13:36:00
160632,1.2331,-1.4302,2020-01-14 13:37:00
160632,1.2331,-1.4302,2020-01-14 13:38:00
160632,1.2331,-1.4302,2020-01-14 13:43:00
160632,1.2332,-1.4208,2020-01-14 13:11:00
160632,1.2332,-1.4208,2020-01-14 13:24:00
160632,1.2333,-1.4113,2020-01-14 13:10:00
160632,1.2333,-1.4113,2020-01-14 13:45:00
160632,1.2333,-1.4113,2020-01-14 13:47:00
160632,1.2335,-1.4019,2020-01-14 13:15:00
160632,1.2335,-1.4019,2020-01-14 13:17:00
160632,1.2335,-1.4019,2020-01-14 13:18:00
160632,1.2335,-1.4019,2020-01-14 13:19:00
160632,1.2335,-1.4019,2020-01-14 13:22:00
160632,1.2335,-1.4019,2020-01-14 13:23:00
160632,1.2335,-1.4019,2020-01-14 13:46:00
160632,1.2335,-1.4019,2020-01-14 13:48:00
160632,1.2336,-1.3925,2020-01-14 13:20:00
160632,1.2336,-1.3925,2020-01-14 13:21:00
160632,1.2336,-1.3925,2020-01-14 13:44:00
160632,1.2337,-1.3831,2020-01-14 13:12:00
160632,1.2337,-1.3831,2020-01-14 13:14:00
160632,1.2337,-1.3831,2020-01-14 13:16:00
160632,1.2337,-1.3831,2020-01-14 13:49:00
160632,1.2339,-1.3643,2020-01-14 13:13:00
160632,1.2341,-1.3549,2020-01-14 13:03:00
160632,1.2342,-1.3455,2020-01-14 13:04:00
160632,1.2343,-1.3361,2020-01-14 13:00:00
160632,1.2343,-1.3361,2020-01-14 13:01:00
160632,1.2344,-1.3267,2020-01-14 13:02:00
160632,1.2344,-1.3267,2020-01-14 13:05:00
160632,1.2349,-1.289,2020-01-14 13:09:00
160632,1.2351,-1.2702,2020-01-14 11:28:00
160632,1.2351,-1.2702,2020-01-14 11:29:00
160632,1.2351,-1.2702,2020-01-14 11:30:00
160632,1.2351,-1.2702,2020-01-14 13:06:00
160632,1.2352,-1.2608,2020-01-14 13:08:00
160632,1.2355,-1.242,2020-01-14 11:24:00
160632,1.2355,-1.242,2020-01-14 11:25:00
160632,1.2355,-1.242,2020-01-14 11:27:00
160632,1.2355,-1.242,2020-01-14 13:07:00
160632,1.2356,-1.2326,2020-01-14 11:26:00
160632,1.2357,-1.2232,2020-01-14 11:21:00
160632,1.2358,-1.2138,2020-01-14 11:23:00
160632,1.2359,-1.2044,2020-01-14 11:20:00
160632,1.2359,-1.2044,2020-01-14 11:22:00
160632,1.2361,-1.1949,2020-01-14 10:05:00
160632,1.2362,-1.1855,2020-01-14 10:03:00
160632,1.2362,-1.1855,2020-01-14 10:04:00
160632,1.2362,-1.1855,2020-01-14 11:10:00
160632,1.2362,-1.1855,2020-01-14 11:16:00
160632,1.2363,-1.1761,2020-01-14 11:11:00
160632,1.2364,-1.1667,2020-01-14 11:09:00
160632,1.2364,-1.1667,2020-01-14 11:17:00
160632,1.2365,-1.1573,2020-01-14 11:12:00
160632,1.2365,-1.1573,2020-01-14 11:18:00
160632,1.2365,-1.1573,2020-01-14 11:19:00
160632,1.2366,-1.1479,2020-01-14 10:10:00
160632,1.2366,-1.1479,2020-01-14 11:13:00
160632,1.2366,-1.1479,2020-01-14 11:15:00
160632,1.2369,-1.1291,2020-01-14 10:11:00
160632,1.2369,-1.1291,2020-01-14 10:12:00
160632,1.2369,-1.1291,2020-01-14 11:14:00
160632,1.237,-1.1197,2020-01-14 10:02:00
160632,1.237,-1.1197,2020-01-14 10:06:00
160632,1.237,-1.1197,2020-01-14 10:09:00
160632,1.237,-1.1197,2020-01-14 11:03:00
160632,1.2371,-1.1103,2020-01-14 10:16:00
160632,1.2371,-1.1103,2020-01-14 10:17:00
160632,1.2371,-1.1103,2020-01-14 10:18:00
160632,1.2371,-1.1103,2020-01-14 10:19:00
160632,1.2371,-1.1103,2020-01-14 11:00:00
160632,1.2371,-1.1103,2020-01-14 11:02:00
160632,1.2371,-1.1103,2020-01-14 11:04:00
160632,1.2371,-1.1103,2020-01-14 11:07:00
160632,1.2371,-1.1103,2020-01-14 11:08:00
160632,1.2373,-1.0914,2020-01-14 09:56:00
160632,1.2373,-1.0914,2020-01-14 10:14:00
160632,1.2373,-1.0914,2020-01-14 11:05:00
160632,1.2375,-1.082,2020-01-14 10:07:00
160632,1.2375,-1.082,2020-01-14 10:08:00
160632,1.2375,-1.082,2020-01-14 10:13:00
160632,1.2375,-1.082,2020-01-14 10:15:00
160632,1.2375,-1.082,2020-01-14 10:59:00
160632,1.2375,-1.082,2020-01-14 11:01:00
160632,1.2376,-1.0726,2020-01-14 10:01:00
160632,1.2376,-1.0726,2020-01-14 11:06:00
160632,1.2377,-1.0632,2020-01-14 09:57:00
160632,1.2378,-1.0538,2020-01-14 10:53:00
160632,1.2378,-1.0538,2020-01-14 10:58:00
160632,1.2379,-1.0444,2020-01-14 10:20:00
160632,1.2381,-1.035,2020-01-14 10:00:00
160632,1.2381,-1.035,2020-01-14 10:54:00
160632,1.2381,-1.035,2020-01-14 10:55:00
160632,1.2382,-1.0256,2020-01-14 09:59:00
160632,1.2382,-1.0256,2020-01-14 10:52:00
160632,1.2383,-1.0162,2020-01-14 09:58:00
160632,1.2383,-1.0162,2020-01-14 10:45:00
160632,1.2383,-1.0162,2020-01-14 10:50:00
160632,1.2383,-1.0162,2020-01-14 10:57:00
160632,1.2384,-1.0068,2020-01-14 09:55:00
160632,1.2384,-1.0068,2020-01-14 10:51:00
160632,1.2385,-0.9974,2020-01-14 10:56:00
160632,1.2386,-0.9879,2020-01-14 10:42:00
160632,1.2388,-0.9785,2020-01-14 10:21:00
160632,1.2388,-0.9785,2020-01-14 10:41:00
160632,1.2388,-0.9785,2020-01-14 10:44:00
160632,1.2388,-0.9785,2020-01-14 10:49:00
160632,1.2389,-0.9691,2020-01-14 10:46:00
160632,1.2389,-0.9691,2020-01-14 10:47:00
160632,1.2389,-0.9691,2020-01-14 10:48:00
160632,1.2391,-0.9503,2020-01-14 10:43:00
160632,1.2392,-0.9409,2020-01-14 09:54:00
160632,1.2392,-0.9409,2020-01-14 10:22:00
160632,1.2392,-0.9409,2020-01-14 10:40:00
160632,1.2395,-0.9221,2020-01-14 10:23:00
160632,1.2396,-0.9127,2020-01-14 09:53:00
160632,1.2399,-0.8844,2020-01-14 09:52:00
160632,1.2399,-0.8844,2020-01-14 10:24:00
160632,1.2401,-0.875,2020-01-14 09:50:00
160632,1.2401,-0.875,2020-01-14 09:51:00
160632,1.2402,-0.8656,2020-01-14 10:39:00
160632,1.2404,-0.8468,2020-01-14 10:38:00
160632,1.2406,-0.828,2020-01-14 09:49:00
160632,1.2408,-0.8186,2020-01-14 10:36:00
160632,1.2409,-0.8092,2020-01-14 10:25:00
160632,1.2409,-0.8092,2020-01-14 10:37:00
160632,1.241,-0.7998,2020-01-14 10:26:00
160632,1.2411,-0.7904,2020-01-14 09:45:00
160632,1.2411,-0.7904,2020-01-14 10:29:00
160632,1.2412,-0.7809,2020-01-14 09:48:00
160632,1.2412,-0.7809,2020-01-14 10:28:00
160632,1.2415,-0.7621,2020-01-14 09:44:00
160632,1.2415,-0.7621,2020-01-14 10:27:00
160632,1.2416,-0.7527,2020-01-14 09:34:00
160632,1.2416,-0.7527,2020-01-14 10:35:00
160632,1.2418,-0.7339,2020-01-14 09:47:00
160632,1.2419,-0.7245,2020-01-14 10:30:00
160632,1.2421,-0.7151,2020-01-14 09:35:00
160632,1.2421,-0.7151,2020-01-14 09:46:00
160632,1.2422,-0.7057,2020-01-14 10:34:00
160632,1.2428,-0.6586,2020-01-14 10:31:00
160632,1.2428,-0.6586,2020-01-14 10:33:00
160632,1.243,-0.6398,2020-01-14 10:32:00
160632,1.2432,-0.621,2020-01-14 09:36:00
160632,1.2435,-0.6022,2020-01-14 09:42:00
160632,1.2435,-0.6022,2020-01-14 09:43:00
160632,1.2436,-0.5928,2020-01-14 09:40:00
160632,1.2441,-0.5551,2020-01-14 09:37:00
160632,1.2442,-0.5457,2020-01-14 09:41:00
160632,1.2445,-0.5175,2020-01-14 09:33:00
160632,1.2452,-0.461,2020-01-14 09:38:00
160632,1.2461,-0.3952,2020-01-14 09:39:00
160632,1.2465,-0.3575,2020-01-14 09:32:00
160632,1.2483,-0.2164,2020-01-14 09:31:00
160632,1.2492,-0.1411,2020-01-14 09:30:00
519671,1.5138,-0.0782,2020-01-14 14:03:00
519671,1.5143,-0.0489,2020-01-14 14:10:00
519671,1.5143,-0.0489,2020-01-14 14:55:00
519671,1.5144,-0.0391,2020-01-14 14:09:00
519671,1.5144,-0.0391,2020-01-14 14:11:00
519671,1.5144,-0.0391,2020-01-14 14:25:00
519671,1.5146,-0.0293,2020-01-14 14:04:00
519671,1.5146,-0.0293,2020-01-14 14:50:00
519671,1.5146,-0.0293,2020-01-14 14:52:00
519671,1.5146,-0.0293,2020-01-14 14:53:00
519671,1.5146,-0.0293,2020-01-14 14:56:00
519671,1.5146,-0.0293,2020-01-14 14:57:00
519671,1.5146,-0.0293,2020-01-14 14:58:00
519671,1.5146,-0.0293,2020-01-14 14:59:00
519671,1.5146,-0.0293,2020-01-14 15:00:00
519671,1.5147,-0.0196,2020-01-14 14:17:00
519671,1.5147,-0.0196,2020-01-14 14:18:00
519671,1.5147,-0.0196,2020-01-14 14:19:00
519671,1.5147,-0.0196,2020-01-14 14:22:00
519671,1.5147,-0.0196,2020-01-14 14:23:00
519671,1.5147,-0.0196,2020-01-14 14:24:00
519671,1.5147,-0.0196,2020-01-14 14:26:00
519671,1.5147,-0.0196,2020-01-14 14:27:00
519671,1.5147,-0.0196,2020-01-14 14:28:00
519671,1.5147,-0.0196,2020-01-14 14:47:00
519671,1.5147,-0.0196,2020-01-14 14:48:00
519671,1.5147,-0.0196,2020-01-14 14:49:00
519671,1.5147,-0.0196,2020-01-14 14:51:00
519671,1.5147,-0.0196,2020-01-14 14:54:00
519671,1.5149,-0.0098,2020-01-14 14:08:00
519671,1.5149,-0.0098,2020-01-14 14:15:00
519671,1.5149,-0.0098,2020-01-14 14:16:00
519671,1.515,0,2020-01-14 14:02:00
519671,1.515,0,2020-01-14 14:06:00
519671,1.515,0,2020-01-14 14:07:00
519671,1.515,0,2020-01-14 14:12:00
519671,1.515,0,2020-01-14 14:14:00
519671,1.515,0,2020-01-14 14:29:00
519671,1.5151,0.0098,2020-01-14 14:05:00
519671,1.5151,0.0098,2020-01-14 14:13:00
519671,1.5151,0.0098,2020-01-14 14:41:00
519671,1.5151,0.0098,2020-01-14 14:42:00
519671,1.5151,0.0098,2020-01-14 14:44:00
519671,1.5151,0.0098,2020-01-14 14:45:00
519671,1.5151,0.0098,2020-01-14 14:46:00
519671,1.5153,0.0196,2020-01-14 14:20:00
519671,1.5153,0.0196,2020-01-14 14:21:00
519671,1.5153,0.0196,2020-01-14 14:43:00
519671,1.5154,0.0293,2020-01-14 14:40:00
519671,1.5156,0.0391,2020-01-14 14:35:00
519671,1.5156,0.0391,2020-01-14 14:36:00
519671,1.5156,0.0391,2020-01-14 14:39:00
519671,1.5157,0.0489,2020-01-14 14:00:00
519671,1.5157,0.0489,2020-01-14 14:01:00
519671,1.5159,0.0587,2020-01-14 13:10:00
519671,1.5159,0.0587,2020-01-14 14:34:00
519671,1.5159,0.0587,2020-01-14 14:38:00
519671,1.516,0.0684,2020-01-14 13:00:00
519671,1.516,0.0684,2020-01-14 13:11:00
519671,1.516,0.0684,2020-01-14 13:59:00
519671,1.516,0.0684,2020-01-14 14:33:00
519671,1.5162,0.0782,2020-01-14 13:03:00
519671,1.5162,0.0782,2020-01-14 14:30:00
519671,1.5162,0.0782,2020-01-14 14:31:00
519671,1.5163,0.088,2020-01-14 13:04:00
519671,1.5163,0.088,2020-01-14 13:09:00
519671,1.5163,0.088,2020-01-14 13:52:00
519671,1.5163,0.088,2020-01-14 13:53:00
519671,1.5163,0.088,2020-01-14 13:58:00
519671,1.5163,0.088,2020-01-14 14:32:00
519671,1.5163,0.088,2020-01-14 14:37:00
519671,1.5165,0.0978,2020-01-14 13:01:00
519671,1.5165,0.0978,2020-01-14 13:02:00
519671,1.5165,0.0978,2020-01-14 13:57:00
519671,1.5166,0.1075,2020-01-14 13:55:00
519671,1.5166,0.1075,2020-01-14 13:56:00
519671,1.5168,0.1173,2020-01-14 13:07:00
519671,1.5168,0.1173,2020-01-14 13:08:00
519671,1.5168,0.1173,2020-01-14 13:33:00
519671,1.5168,0.1173,2020-01-14 13:51:00
519671,1.5168,0.1173,2020-01-14 13:54:00
519671,1.5171,0.1368,2020-01-14 13:05:00
519671,1.5171,0.1368,2020-01-14 13:06:00
519671,1.5171,0.1368,2020-01-14 13:13:00
519671,1.5171,0.1368,2020-01-14 13:14:00
519671,1.5171,0.1368,2020-01-14 13:16:00
519671,1.5171,0.1368,2020-01-14 13:31:00
519671,1.5171,0.1368,2020-01-14 13:32:00
519671,1.5172,0.1466,2020-01-14 11:27:00
519671,1.5172,0.1466,2020-01-14 11:29:00
519671,1.5172,0.1466,2020-01-14 11:30:00
519671,1.5174,0.1564,2020-01-14 11:24:00
519671,1.5174,0.1564,2020-01-14 13:12:00
519671,1.5174,0.1564,2020-01-14 13:15:00
519671,1.5174,0.1564,2020-01-14 13:19:00
519671,1.5174,0.1564,2020-01-14 13:28:00
519671,1.5174,0.1564,2020-01-14 13:30:00
519671,1.5175,0.1662,2020-01-14 11:23:00
519671,1.5175,0.1662,2020-01-14 11:26:00
519671,1.5175,0.1662,2020-01-14 11:28:00
519671,1.5175,0.1662,2020-01-14 13:18:00
519671,1.5175,0.1662,2020-01-14 13:20:00
519671,1.5175,0.1662,2020-01-14 13:27:00
519671,1.5175,0.1662,2020-01-14 13:50:00
519671,1.5177,0.1759,2020-01-14 11:25:00
519671,1.5177,0.1759,2020-01-14 13:17:00
519671,1.5177,0.1759,2020-01-14 13:29:00
519671,1.5177,0.1759,2020-01-14 13:34:00
519671,1.5178,0.1857,2020-01-14 13:25:00
519671,1.5178,0.1857,2020-01-14 13:26:00
519671,1.518,0.1955,2020-01-14 13:35:00
519671,1.5181,0.2053,2020-01-14 11:22:00
519671,1.5181,0.2053,2020-01-14 13:23:00
519671,1.5181,0.2053,2020-01-14 13:24:00
519671,1.5181,0.2053,2020-01-14 13:36:00
519671,1.5181,0.2053,2020-01-14 13:37:00
519671,1.5181,0.2053,2020-01-14 13:38:00
519671,1.5181,0.2053,2020-01-14 13:39:00
519671,1.5181,0.2053,2020-01-14 13:48:00
519671,1.5181,0.2053,2020-01-14 13:49:00
519671,1.5183,0.2151,2020-01-14 11:21:00
519671,1.5183,0.2151,2020-01-14 13:21:00
519671,1.5183,0.2151,2020-01-14 13:22:00
519671,1.5183,0.2151,2020-01-14 13:46:00
519671,1.5183,0.2151,2020-01-14 13:47:00
519671,1.5184,0.2248,2020-01-14 13:40:00
519671,1.5184,0.2248,2020-01-14 13:45:00
519671,1.5186,0.2346,2020-01-14 13:41:00
519671,1.5189,0.2541,2020-01-14 11:19:00
519671,1.5189,0.2541,2020-01-14 11:20:00
519671,1.5189,0.2541,2020-01-14 13:42:00
519671,1.5189,0.2541,2020-01-14 13:43:00
519671,1.519,0.2639,2020-01-14 13:44:00
519671,1.5191,0.2737,2020-01-14 10:41:00
519671,1.5191,0.2737,2020-01-14 11:16:00
519671,1.5193,0.2835,2020-01-14 09:30:00
519671,1.5193,0.2835,2020-01-14 10:42:00
519671,1.5193,0.2835,2020-01-14 10:45:00
519671,1.5193,0.2835,2020-01-14 11:18:00
519671,1.5194,0.2933,2020-01-14 10:40:00
519671,1.5194,0.2933,2020-01-14 10:44:00
519671,1.5194,0.2933,2020-01-14 10:46:00
519671,1.5194,0.2933,2020-01-14 10:47:00
519671,1.5196,0.303,2020-01-14 10:31:00
519671,1.5196,0.303,2020-01-14 10:39:00
519671,1.5196,0.303,2020-01-14 10:43:00
519671,1.5196,0.303,2020-01-14 10:48:00
519671,1.5196,0.303,2020-01-14 11:14:00
519671,1.5196,0.303,2020-01-14 11:17:00
519671,1.5197,0.3128,2020-01-14 10:10:00
519671,1.5197,0.3128,2020-01-14 10:50:00
519671,1.5197,0.3128,2020-01-14 11:09:00
519671,1.5197,0.3128,2020-01-14 11:13:00
519671,1.5197,0.3128,2020-01-14 11:15:00
519671,1.5199,0.3226,2020-01-14 10:09:00
519671,1.5199,0.3226,2020-01-14 10:38:00
519671,1.5199,0.3226,2020-01-14 11:10:00
519671,1.5199,0.3226,2020-01-14 11:11:00
519671,1.5199,0.3226,2020-01-14 11:12:00
519671,1.52,0.3324,2020-01-14 10:30:00
519671,1.52,0.3324,2020-01-14 10:32:00
519671,1.52,0.3324,2020-01-14 10:33:00
519671,1.52,0.3324,2020-01-14 10:37:00
519671,1.52,0.3324,2020-01-14 10:49:00
519671,1.52,0.3324,2020-01-14 11:08:00
519671,1.5202,0.3421,2020-01-14 09:32:00
519671,1.5202,0.3421,2020-01-14 10:35:00
519671,1.5202,0.3421,2020-01-14 10:36:00
519671,1.5202,0.3421,2020-01-14 10:51:00
519671,1.5202,0.3421,2020-01-14 10:52:00
519671,1.5203,0.3519,2020-01-14 10:11:00
519671,1.5203,0.3519,2020-01-14 10:34:00
519671,1.5203,0.3519,2020-01-14 10:53:00
519671,1.5203,0.3519,2020-01-14 11:06:00
519671,1.5203,0.3519,2020-01-14 11:07:00
519671,1.5205,0.3617,2020-01-14 09:34:00
519671,1.5205,0.3617,2020-01-14 10:08:00
519671,1.5205,0.3617,2020-01-14 10:26:00
519671,1.5205,0.3617,2020-01-14 10:28:00
519671,1.5206,0.3715,2020-01-14 10:12:00
519671,1.5206,0.3715,2020-01-14 10:14:00
519671,1.5206,0.3715,2020-01-14 10:23:00
519671,1.5206,0.3715,2020-01-14 10:25:00
519671,1.5206,0.3715,2020-01-14 10:29:00
519671,1.5206,0.3715,2020-01-14 11:03:00
519671,1.5208,0.3812,2020-01-14 09:31:00
519671,1.5208,0.3812,2020-01-14 10:24:00
519671,1.5208,0.3812,2020-01-14 11:04:00
519671,1.5208,0.3812,2020-01-14 11:05:00
519671,1.5209,0.391,2020-01-14 09:35:00
519671,1.5209,0.391,2020-01-14 10:13:00
519671,1.5209,0.391,2020-01-14 10:16:00
519671,1.5209,0.391,2020-01-14 10:17:00
519671,1.5209,0.391,2020-01-14 10:18:00
519671,1.5209,0.391,2020-01-14 10:27:00
519671,1.5209,0.391,2020-01-14 10:58:00
519671,1.5209,0.391,2020-01-14 11:02:00
519671,1.5211,0.4008,2020-01-14 09:33:00
519671,1.5211,0.4008,2020-01-14 10:07:00
519671,1.5211,0.4008,2020-01-14 10:20:00
519671,1.5211,0.4008,2020-01-14 10:59:00
519671,1.5211,0.4008,2020-01-14 11:01:00
519671,1.5212,0.4105,2020-01-14 10:15:00
519671,1.5212,0.4105,2020-01-14 10:21:00
519671,1.5212,0.4105,2020-01-14 11:00:00
519671,1.5214,0.4203,2020-01-14 09:36:00
519671,1.5214,0.4203,2020-01-14 10:05:00
519671,1.5214,0.4203,2020-01-14 10:06:00
519671,1.5214,0.4203,2020-01-14 10:22:00
519671,1.5214,0.4203,2020-01-14 10:54:00
519671,1.5215,0.4301,2020-01-14 10:19:00
519671,1.5215,0.4301,2020-01-14 10:57:00
519671,1.5217,0.4399,2020-01-14 10:56:00
519671,1.5218,0.4496,2020-01-14 10:04:00
519671,1.5218,0.4496,2020-01-14 10:55:00
519671,1.5221,0.4692,2020-01-14 10:03:00
519671,1.5226,0.4985,2020-01-14 10:01:00
519671,1.5227,0.5083,2020-01-14 10:02:00
519671,1.5228,0.5181,2020-01-14 10:00:00
519671,1.5233,0.5474,2020-01-14 09:37:00
519671,1.5233,0.5474,2020-01-14 09:59:00
519671,1.5234,0.5572,2020-01-14 09:40:00
519671,1.5234,0.5572,2020-01-14 09:45:00
519671,1.5236,0.5669,2020-01-14 09:58:00
519671,1.5237,0.5767,2020-01-14 09:41:00
519671,1.5237,0.5767,2020-01-14 09:42:00
519671,1.5237,0.5767,2020-01-14 09:47:00
519671,1.5239,0.5865,2020-01-14 09:46:00
519671,1.5239,0.5865,2020-01-14 09:48:00
519671,1.5239,0.5865,2020-01-14 09:49:00
519671,1.5239,0.5865,2020-01-14 09:50:00
519671,1.5243,0.6158,2020-01-14 09:54:00
519671,1.5245,0.6256,2020-01-14 09:38:00
519671,1.5245,0.6256,2020-01-14 09:53:00
519671,1.5245,0.6256,2020-01-14 09:57:00
519671,1.5246,0.6354,2020-01-14 09:43:00
519671,1.5248,0.6452,2020-01-14 09:44:00
519671,1.5248,0.6452,2020-01-14 09:51:00
519671,1.5248,0.6452,2020-01-14 09:52:00
519671,1.5249,0.6549,2020-01-14 09:39:00
519671,1.5249,0.6549,2020-01-14 09:56:00
519671,1.5257,0.7038,2020-01-14 09:55:00
530015,2.3936,-0.4741,2020-01-14 14:51:00
530015,2.3936,-0.4741,2020-01-14 14:52:00
530015,2.3942,-0.4478,2020-01-14 14:50:00
530015,2.3944,-0.439,2020-01-14 14:49:00
530015,2.3944,-0.439,2020-01-14 14:53:00
530015,2.3949,-0.4214,2020-01-14 14:56:00
530015,2.3949,-0.4214,2020-01-14 14:57:00
530015,2.3949,-0.4214,2020-01-14 14:58:00
530015,2.3949,-0.4214,2020-01-14 14:59:00
530015,2.3949,-0.4214,2020-01-14 15:00:00
530015,2.3951,-0.4127,2020-01-14 14:47:00
530015,2.3951,-0.4127,2020-01-14 14:54:00
530015,2.3953,-0.4039,2020-01-14 14:46:00
530015,2.3953,-0.4039,2020-01-14 14:48:00
530015,2.3955,-0.3951,2020-01-14 14:45:00
530015,2.3955,-0.3951,2020-01-14 14:55:00
530015,2.3957,-0.3863,2020-01-14 14:44:00
530015,2.3963,-0.36,2020-01-14 14:43:00
530015,2.3966,-0.3512,2020-01-14 14:42:00
530015,2.3968,-0.3424,2020-01-14 14:15:00
530015,2.3968,-0.3424,2020-01-14 14:41:00
530015,2.397,-0.3336,2020-01-14 14:11:00
530015,2.397,-0.3336,2020-01-14 14:40:00
530015,2.3972,-0.3249,2020-01-14 14:10:00
530015,2.3972,-0.3249,2020-01-14 14:24:00
530015,2.3972,-0.3249,2020-01-14 14:27:00
530015,2.3972,-0.3249,2020-01-14 14:39:00
530015,2.3974,-0.3161,2020-01-14 14:18:00
530015,2.3974,-0.3161,2020-01-14 14:23:00
530015,2.3974,-0.3161,2020-01-14 14:25:00
530015,2.3974,-0.3161,2020-01-14 14:28:00
530015,2.3974,-0.3161,2020-01-14 14:29:00
530015,2.3976,-0.3073,2020-01-14 14:09:00
530015,2.3976,-0.3073,2020-01-14 14:16:00
530015,2.3976,-0.3073,2020-01-14 14:17:00
530015,2.3976,-0.3073,2020-01-14 14:26:00
530015,2.3976,-0.3073,2020-01-14 14:37:00
530015,2.3976,-0.3073,2020-01-14 14:38:00
530015,2.3978,-0.2985,2020-01-14 14:14:00
530015,2.3978,-0.2985,2020-01-14 14:36:00
530015,2.398,-0.2897,2020-01-14 14:03:00
530015,2.398,-0.2897,2020-01-14 14:08:00
530015,2.3982,-0.281,2020-01-14 14:04:00
530015,2.3982,-0.281,2020-01-14 14:12:00
530015,2.3982,-0.281,2020-01-14 14:22:00
530015,2.3982,-0.281,2020-01-14 14:35:00
530015,2.3985,-0.2722,2020-01-14 14:13:00
530015,2.3985,-0.2722,2020-01-14 14:19:00
530015,2.3985,-0.2722,2020-01-14 14:34:00
530015,2.3987,-0.2634,2020-01-14 14:20:00
530015,2.3987,-0.2634,2020-01-14 14:33:00
530015,2.3989,-0.2546,2020-01-14 14:21:00
530015,2.3991,-0.2458,2020-01-14 14:06:00
530015,2.3991,-0.2458,2020-01-14 14:07:00
530015,2.3993,-0.2371,2020-01-14 14:05:00
530015,2.3993,-0.2371,2020-01-14 14:30:00
530015,2.3993,-0.2371,2020-01-14 14:32:00
530015,2.3995,-0.2283,2020-01-14 13:11:00
530015,2.3995,-0.2283,2020-01-14 14:02:00
530015,2.3995,-0.2283,2020-01-14 14:31:00
530015,2.4001,-0.2019,2020-01-14 13:10:00
530015,2.4006,-0.1844,2020-01-14 14:01:00
530015,2.4008,-0.1756,2020-01-14 13:02:00
530015,2.4008,-0.1756,2020-01-14 13:09:00
530015,2.401,-0.1668,2020-01-14 13:03:00
530015,2.4012,-0.158,2020-01-14 13:04:00
530015,2.4012,-0.158,2020-01-14 13:59:00
530015,2.4014,-0.1493,2020-01-14 13:00:00
530015,2.4016,-0.1405,2020-01-14 13:01:00
530015,2.4016,-0.1405,2020-01-14 13:05:00
530015,2.4016,-0.1405,2020-01-14 13:06:00
530015,2.4016,-0.1405,2020-01-14 13:08:00
530015,2.4016,-0.1405,2020-01-14 13:53:00
530015,2.4016,-0.1405,2020-01-14 13:58:00
530015,2.4018,-0.1317,2020-01-14 13:07:00
530015,2.4018,-0.1317,2020-01-14 13:13:00
530015,2.4018,-0.1317,2020-01-14 13:54:00
530015,2.4018,-0.1317,2020-01-14 13:57:00
530015,2.4018,-0.1317,2020-01-14 14:00:00
530015,2.402,-0.1229,2020-01-14 11:24:00
530015,2.402,-0.1229,2020-01-14 11:26:00
530015,2.402,-0.1229,2020-01-14 11:28:00
530015,2.402,-0.1229,2020-01-14 11:30:00
530015,2.402,-0.1229,2020-01-14 13:55:00
530015,2.4023,-0.1141,2020-01-14 11:25:00
530015,2.4023,-0.1141,2020-01-14 13:12:00
530015,2.4023,-0.1141,2020-01-14 13:14:00
530015,2.4023,-0.1141,2020-01-14 13:32:00
530015,2.4023,-0.1141,2020-01-14 13:52:00
530015,2.4025,-0.1054,2020-01-14 11:27:00
530015,2.4025,-0.1054,2020-01-14 11:29:00
530015,2.4025,-0.1054,2020-01-14 13:15:00
530015,2.4025,-0.1054,2020-01-14 13:33:00
530015,2.4027,-0.0966,2020-01-14 13:18:00
530015,2.4027,-0.0966,2020-01-14 13:19:00
530015,2.4027,-0.0966,2020-01-14 13:31:00
530015,2.4029,-0.0878,2020-01-14 11:23:00
530015,2.4029,-0.0878,2020-01-14 13:20:00
530015,2.4029,-0.0878,2020-01-14 13:30:00
530015,2.4029,-0.0878,2020-01-14 13:51:00
530015,2.4029,-0.0878,2020-01-14 13:56:00
530015,2.4031,-0.079,2020-01-14 11:22:00
530015,2.4031,-0.079,2020-01-14 13:25:00
530015,2.4033,-0.0702,2020-01-14 13:16:00
530015,2.4033,-0.0702,2020-01-14 13:34:00
530015,2.4033,-0.0702,2020-01-14 13:50:00
530015,2.4035,-0.0615,2020-01-14 13:17:00
530015,2.4035,-0.0615,2020-01-14 13:24:00
530015,2.4035,-0.0615,2020-01-14 13:26:00
530015,2.4035,-0.0615,2020-01-14 13:29:00
530015,2.4037,-0.0527,2020-01-14 13:21:00
530015,2.4037,-0.0527,2020-01-14 13:22:00
530015,2.4037,-0.0527,2020-01-14 13:27:00
530015,2.4037,-0.0527,2020-01-14 13:28:00
530015,2.4042,-0.0351,2020-01-14 11:21:00
530015,2.4042,-0.0351,2020-01-14 13:23:00
